id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
700174706,https://www.realestate.com.au/property-lifestyle-vic-eppalock-700174706,Eppalock,Vic,3551,Lot 3 Stewart Road,"Lot 3 Stewart Road, Eppalock, Vic 3551",lifestyle,475000.0,,,,,,8.09,ha,SZOKIG,McKean McGregor Real Estate - Bendigo,0354546600,,,"Located just off Canny Road, in a nice quiet court, this Rural Living Zoned allotment is predominately cleared with some shady gums for stock shelter.<br/><br/>The allotment features a shared dam and is gently undulating with beautiful views and potential home sites.<br/><br/>Positioned just a short commute from the lovely township of Axedale and all your water activities available at Lake Eppalock.<br/>And approximately only 20 minutes to Bendigo.<br/>Power is located along the front boundary.","[{'id': '642416', 'name': 'Drew Stratton', 'agent_id': '1862b1d0-a6c6-4abd-8cbd-9bf11437e048', 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/drew-stratton-642416?cid={cid}', 'phone': '0414576371', 'email': None}]"
138149474,https://www.realestate.com.au/property-house-vic-manor+lakes-138149474,Manor Lakes,Vic,3024,25 Hawkstone Road,"25 Hawkstone Road, Manor Lakes, Vic 3024",house,,4.0,2.0,2.0,,,400.0,m²,ZQSQGT,Bal Real Estate - TRUGANINA,0387972700,,,"Bal Real Estate proudly presents this beautiful home in an outstanding location, close to train station, schools, and shopping centre. Offering excellent opportunities for families, first home buyers and investors alike. This home is located in a prime, thriving and beautifully placed location within the well-established suburb, ""WYNDHAM VALE"". This beautiful home is in one of the top locations in ""Manor Lakes Estate ""of Wyndham Vale with comfort, security, safety and peace of mind all in one place.<br/><br/>Set in the ever-popular Manor Lakes and just a few minutes away to the recently expanded Manor Lakes Shopping centre and the Wyndham Vale train this low maintenance property will make the perfect first home, investment or low maintenance property for downsizers.<br/><br/>Comprising 4 bedrooms, the master has an ensuite and walk-in robe, the Other bedroom with built-in robes, central bathroom & Separate Toilet. The separate formal lounge and an open plan living with family/meals area and kitchen are filled with an abundance of natural light.<br/><br/>Features we love;<br/><br/>- Master bedroom with WIR & Ensuite<br/>- Other 3 bedrooms with BIRs<br/>- Separate bathroom With Bath Tub<br/>- Double Vanity In Master bedroom<br/>- Separate toilet<br/>- Family & Meals living area<br/>- 900mmStainless Steel Kitchen appliances<br/>- Pantry<br/>- Dishwasher<br/>- Tiles Splashback<br/>- Down lights<br/>- Ducted Heating<br/>- Split system<br/>- Fully Landscaped<br/>- Low maintenance front & backyard<br/>- Remote Control Double garage<br/>- Concrete around the House<br/>   And a lot more............<br/><br/>Property is just moments from all amenities such as:<br/><br/>Schools and Library: Manor Lakes P-12, Our Lady of the Southern Cross Primary School and Wyndham Library-Manor Lakes, all within a few mins drive.<br/>Parks/ Reserves: Your evening walks are sorted thanks to the Pier brook Park and the Lolli park Hill Park.<br/><br/>Shopping, Food and Petrol Station: Manor Lakes Shopping Centre, Kmart, Coles, Restaurants and Caltex Petrol Station.<br/>Train Station: Wyndham Vale Station is less than a 4 mins drive. In short, you will have every convenience at your doorstep and enjoy the lifestyle you<br/><br/>Come and view this elevated and elegant family home that's certain to attract an assortment of potential buyers Bal Real Estate team welcomes you and looks forward to servicing your real estate needs.<br/><br/>Incredible Family Homes are hard to find, be quick to book your inspection. Call Harpreet Mangat 0416 412 414 or Sonu Bal on 0413 712 550 as this one won't last long.<br/><br/>DISCLAIMER: All stated dimensions are approximate only. Particulars given are for general information only and do not constitute any representation on the part of the vendor or agent.<br/>","[{'id': '2592614', 'name': 'Harpreet Mangat', 'agent_id': None, 'job_title': 'Director / LEA', 'url': 'https://www.realestate.com.au/agent/harpreet-mangat-2592614?cid={cid}', 'phone': '0416412414', 'email': None}, {'id': '2740042', 'name': 'Sonu Bal', 'agent_id': None, 'job_title': 'Sales Executive', 'url': 'https://www.realestate.com.au/agent/sonu-bal-2740042?cid={cid}', 'phone': '0413712550', 'email': None}]"
138039366,https://www.realestate.com.au/property-apartment-vic-st+kilda-138039366,St Kilda,Vic,3182,3/26 Wellington Street,"3/26 Wellington Street, St Kilda, Vic 3182",apartment,550000.0,2.0,1.0,1.0,,,-1.0,,YWBOCL,Woodards - ELSTERNWICK,0395198333,,,"Indulge in the fantastic St Kilda lifestyle with this gorgeous two-bedroom apartment in the heart of Melbourne’s coolest suburb. Quietly located towards the rear of this contemporary block this elevated ground floor residence has a wonderfully flexible floor plan flowing beautifully from the entry hall with study nook, through the private living/meals area, to the sleek kitchen with pantry, modern oven and cooktop, integrated dishwasher and massive private, undercover tiled entertainer’s terrace. The spacious main bedroom is fitted with mirrored built-in robes and the second bedroom is sunlit by the north facing window. The central, sparkling bathroom features shower, vanity, toilet and laundry facilities. Split system air conditioning, panel heating, double block-out blinds, security and intercom entrance, underground parking space and bicycle rack complete this lovely package. A short stroll takes you to the famous Fitzroy Street restaurants and cafes, Acland Street eateries, St Kilda Beach, Albert Park and all forms of public transport including, trams, buses and light rail. This is truly a gem for the savvy investor or first home buyer looking for an idyllic lifestyle.<br/><br/>All enquiries require a telephone number.","[{'id': '1702802', 'name': 'Juanita Kelly', 'agent_id': None, 'job_title': 'Director and Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/juanita-kelly-1702802?cid={cid}', 'phone': '0419589724', 'email': None}, {'id': '2744886', 'name': 'Walter Beauvais', 'agent_id': None, 'job_title': 'Property Consultant', 'url': 'https://www.realestate.com.au/agent/walter-beauvais-2744886?cid={cid}', 'phone': '0466360220', 'email': None}]"
138149446,https://www.realestate.com.au/property-house-vic-elwood-138149446,Elwood,Vic,3184,129A Mitford Street,"129A Mitford Street, Elwood, Vic 3184",house,2250000.0,3.0,2.0,1.0,,,-1.0,,XCGELW,Chisholm and Gamon - Elwood,0395311245,2022-02-12T13:00:00+11:00,,"Renovated to perfection, this captivating 3 bedroom + study area 2 bathroom Art Deco beauty has individual living zones that make family living bliss.<br/><br/>Infusing the high ornate ceilings, picture rails and polished floorboards of the original home with a contemporary extension, this timeless sensation features a wide entry hall with seamless storage, etched glass doors to a relaxed lounge with open fireplace and French style windows, a gorgeous downstairs bedroom with bespoke BIRs, a 2nd bedroom/nursery with custom cabinetry; a fully tiled coastal contemporary bathroom (heated towel rail) and a spectacular open plan living & dining area with concealed laundry and an impressive stone kitchen with its oversized stone bench, new German made Bosch cooking appliances (induction cooktop and pyrolytic oven) and pull-out pantry.  Via a gentle staircase, there's an amazing open bedroom suite with its fabulous open ensuite (freestanding bath), fitted WIR, custom desk and a balcony that soaks up the stars at night and the sun vibes by day. <br/><br/>Double sliding doors open to a private honed bluestone verandah, a lush lawn alfresco area with bluestone stepping stones and a vegie garden full of freshly grown produce to add flavour to your culinary delights. <br/><br/>A dream to live in, this idyllic treasure is appointed with hydronic heating, air conditioning, instant hot water, double glazed windows, plantation shutters, designer pendant lighting, roof storage, a bike store room with power, irrigation system, new carpet, keyless entry & an auto gate to parking plus rear lane access.<br/><br/>Situated in this coveted tree lined street, metres to Elwood Primary School, Elwood College and gorgeous parks, or enjoy the choice of dynamic cafes, restaurants and shopping precincts along Tennyson Street, Glen Huntly Road, Elwood Village and Brighton Road, while only minutes to tram, train and bus services as well as beautiful beaches.<br/><br/>•	Hydronic heating and air conditioning<br/>•	2 separate living zones (OFP)<br/>•	Exceptional storage<br/>•	Double glazed windows<br/>•	Family friendly locale<br/><br/>","[{'id': '2711290', 'name': 'Ben Khong', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/ben-khong-2711290?cid={cid}', 'phone': '0400882439', 'email': None}, {'id': '42505', 'name': 'Torsten Kasper', 'agent_id': '85d0f12f-666c-4e9b-9c0f-4e657552c86f', 'job_title': 'Managing Director', 'url': 'https://www.realestate.com.au/agent/torsten-kasper-42505?cid={cid}', 'phone': '0428454181', 'email': None}]"
138039254,https://www.realestate.com.au/property-house-vic-mitiamo-138039254,Mitiamo,Vic,3573,41 Glossop Street,"41 Glossop Street, Mitiamo, Vic 3573",house,200000.0,3.0,1.0,3.0,,,1265.0,m²,SZOKIG,McKean McGregor Real Estate - Bendigo,0354546600,,,"- Regional locale: in the heart of a lovely community; walking distance to basic amenities; directly adjacent sporting reserve and less than a block from swimming pool and playground; less than one hour drive to Bendigo’s CBD<br/>- Large level rectangular allotment with access via side street<br/><br/>- Period cottage with original detail including timber-lined walls; high ceilings; picture railing; fireplace; wide veranda at front<br/><br/>Located in the centre of the small regional community of Mitiamo is this period cottage on a sizeable block in the heart of the town. Directly adjacent the Mitiamo Sporting Reserve, the home is a short stroll to the local swimming pool and just a few blocks from the general store. Less than one hours drive to the centre of Bendigo, the home is close enough to city amenities if required. Absolutely ideal for a buyer seeking country living with plenty of possibility at a great price, this house provides ample potential to add value. Sitting on a generous allotment, the property has access available from both the side street and a rear lane.<br/><br/><br/>The house has a charming façade with a wide veranda offering the perfect place to sit and watch the world go by. The front door opens into a central hallway with all three bedrooms and the lounge at the front of the home. At the rear is a kitchen diner and bathroom, with a toilet and outdoor entertaining space just out the back door.<br/><br/><br/><br/>Additional features:<br/>- Air conditioner in lounge<br/>- Solid fuel heating in lounge<br/>- Stove with separate grill and four-burner gas cooktop in kitchen<br/>- Established trees in front and rear garden<br/>- Access to rear garden from front on both sides of the house","[{'id': '642416', 'name': 'Drew Stratton', 'agent_id': '1862b1d0-a6c6-4abd-8cbd-9bf11437e048', 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/drew-stratton-642416?cid={cid}', 'phone': '0414576371', 'email': None}]"
137713922,https://www.realestate.com.au/property-townhouse-vic-north+geelong-137713922,North Geelong,Vic,3215,1C Walsgott Street,"1C Walsgott Street, North Geelong, Vic 3215",townhouse,629000.0,3.0,2.0,2.0,,,-1.0,,NOBNOR,Harcourts - North Geelong,0352787011,,,"Centrally located in a popular locale, you can walk to the North Geelong Train Station, Pakington St, even the Bay while local schools, shops, parks, public transport are close and accessing the Ring Road is easy too. Presented like-new, this two-year-old totally separate townhouse offers relaxed, easy-care living ready for the modern family. The light-filled layout stretches over two levels with three bedrooms, two bathrooms and plenty of living that is sure to appeal to a range of buyers. The bedrooms are all located upstairs, two with built-in robes and access to the main bathroom while the master suite enjoys a walk-in-robe and en suite. Downstairs, the open-plan living and dining zone flows out to the landscaped courtyard where you can enjoy your morning coffee in peace and privacy. For those who love to cook, the kitchen features gas cooking, stone island benchtop and dishwasher while the long list of extra features continues with a powder room, a laundry and a single garage as well as reverse-cycle air-conditioning and a garden shed.<br/><br/>Due Diligence checklist are available at www.consumer.vic.gov.au/duediligencechecklist<br/>","[{'id': '301291', 'name': 'Joe Grgic', 'agent_id': 'f2f8fa8c-e8ee-4049-8c3c-950d29a96d27', 'job_title': 'Director / Licensed Estate Agent / Residential Sales & Auctioneer', 'url': 'https://www.realestate.com.au/agent/joe-grgic-301291?cid={cid}', 'phone': '0438328728', 'email': None}, {'id': '2552162', 'name': 'Nick De Stefano', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/nick-de-stefano-2552162?cid={cid}', 'phone': '0431230124', 'email': None}]"
138039214,https://www.realestate.com.au/property-apartment-vic-fitzroy-138039214,Fitzroy,Vic,3065,114/70 Nicholson Street,"114/70 Nicholson Street, Fitzroy, Vic 3065",apartment,289000.0,1.0,1.0,0.0,,,-1.0,,XNXFIU,Nelson Alexander - Fitzroy,0394171956,,,"A weekender, a city pad, or snug and cosy home, this little jewel of an apartment may just fit the bill, with its lock up and leave configuration and brilliant location on the citys edge.<br/>Quiet and private on the first floor to the rear of the development, its spaces are modern and contemporary, the gleaming bathroom has floor to ceiling tiles and is finished in sparkling white tones. The kitchen with its bright glass splashback, integrated fridge and plentiful cupboard space is enhanced by a wide bespoke bench, fitted retrospectively to add delineation and additional work space.<br/>The light filled living and bedroom area is carpeted with built in cupboard space and has yet another bespoke feature - a very clever pull down 'Tilt a bed' beautifully integrated which tucks away when not in use.<br/>A sliding glass door opens to a balcony for ventilation and would be a terrific little space for a green space. Split system heating and cooling keeps things comfortable.<br/>Other features include Euro laundry, secure intercom entry and designated storage room for bicycles in the complex.<br/>On the Carlton and Fitzroy border, the number 96 tram is right outside your door, or takes a picturesque stroll through the Carlton Gardens into the city centre.<br/>Head in the other direction to immerse yourself in the quirky delights of Gertrude & Brunswick streets, with Smith street also close by.<br/>St Vincent's Hospital and Spring Street are also a mere hop step and a jump away.<br/>This a super affordable entry point into a much sought area. Nelson Alexander Pty Ltd.<br/><br/>All Nelson Alexander inspections are conducted in accordance with the latest government guidelines. Please check in via the QR code with the Service Victoria app. We appreciate your assistance.","[{'id': '2321642', 'name': 'Anthony Gattuso', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/anthony-gattuso-2321642?cid={cid}', 'phone': '0417330257', 'email': None}]"
203200094,https://www.realestate.com.au/property-residential+land-vic-fingal-203200094,Fingal,Vic,3939,6 Arthurs View,"6 Arthurs View, Fingal, Vic 3939",residential-land,,,,,,,-1.0,,RLNMEQ,One Agency - Peninsula,0407789877,,,"This well orientated golf course block of 674 sqm has plans approved for you to take advantage of.  The approved plan is for a well designed 4 bedroom plus study home with 2 living zones, that includes an oversized garage, and pool.<br/><br/>Overlooking the par 3 16th hole of The Legends Course this location offers a leafy outlook and a short walk to the resort facilities including two 18 hole Championship golf courses, resident only tennis court and a practise chipping and putting green. <br/><br/>Surrounded by quality homes and established native vegetation, you can build your new home and enjoy this amazing part of the Peninsula, in this gated precinct for your privacy.<br/><br/>You will enjoy the lifestyle with Gunnamatta Surf Beach, St Andrews Brewery, Peninsula Hot Springs, and many wineries, cafes, and restaurants nearby to call your local.<br/>    ","[{'id': '1746902', 'name': 'Steve Walsh', 'agent_id': 'fd8f109a-5af6-49c8-9e42-a66a428a3d49', 'job_title': 'Director/ Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/steve-walsh-1746902?cid={cid}', 'phone': '0407789877', 'email': None}, {'id': '2428634', 'name': 'Renee Kostiuk', 'agent_id': 'd3e6a017-929d-4a9f-b94c-ad63228be79c', 'job_title': 'Sales/Buyer Consultant', 'url': 'https://www.realestate.com.au/agent/renee-kostiuk-2428634?cid={cid}', 'phone': '0404474019', 'email': None}]"
138149074,https://www.realestate.com.au/property-house-vic-blackburn+south-138149074,Blackburn South,Vic,3130,17A Richmond Street,"17A Richmond Street, Blackburn South, Vic 3130",house,1160000.0,3.0,1.0,2.0,,,567.0,m²,AVBNGY,Richland Property Group,0433050887,2022-01-22T10:00:00+11:00,,"**FOR MORE INFORMATION PLEASE CONTACT ANNIE WANG ON 0410 729 848**<br/><br/>This original and spacious 3-bedrooms with an extra study, 2-living area home, blends classic beauty with a splash of modern magnificence while offering practicality for the modern family. <br/><br/>Timber floorboards underfoot reflect the abundance of natural light that enters through the collection of large windows that adorn the home, while high ceilings and a contemporary colour scheme enhance the visual appeal of this picture-perfect home. Formal lounge with ornamental fireplace enjoys an element of privacy given its seclusion from the spectacular open-plan setting, which blends family living, dining and kitchen as one while integrating with a sheltered entertaining deck and a stunning outdoor setting<br/><br/>Stone bench kitchen, easy-to-clean splashback and stainless-steel appliances will offer you a desirable kitchen. Meanwhile you will also enjoy the huge double remote garage with rear access to a sheltered boat and trailer storage area. Split-system heating and cooling plus gas ducted heating provide year-long comfort, while updated bathroom featuring floor-to-ceiling tiling, spa bath and floating vanity offers modern luxury.<br/><br/>Well suited for the growing family, investors, or even developers to consider the potential to renovate or redevelop (STCA), located in a quiet and enviable pocket of Blackburn South, you'll enjoy walking distance to Brickworks Shopping Centre, Eley Park and Orchard Grove Reserve, along with the close proximity of Orchard Grove Primary School, Deakin University, bus and tram services, Burwood One Shopping Centre, Forest Hill Chase and the Eastern Freeway. Across the road, there is a Childcare Centre which is an extra bonus for young families. <br/><br/>Land size: 567 sqm (approx)<br/><br/>Terms: 10% deposit, balance 30/60 days<br/><br/><br/>**Government directions require all open home and onsite auction attendees to be fully vaccinated. If you are fully vaccinated you are welcome to attend one of the advertised open for inspection times, where proof of vaccination is required prior to entry. If you are not fully vaccinated and would like to view this home please contact our team to organise a private inspection. We can also assist you with bidding for this property. We thank you for assisting us as we implement directions from the Victorian government.<br/><br/>Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Distances and timings are approximate. Prospect purchasers should independently verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence checklist: diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist<br/>","[{'id': '2556098', 'name': 'Annie Wang', 'agent_id': None, 'job_title': 'Director and Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/annie-wang-2556098?cid={cid}', 'phone': '0410729848', 'email': None}]"
138039146,https://www.realestate.com.au/property-unit-vic-clayton+south-138039146,Clayton South,Vic,3169,5/31 Milton Avenue,"5/31 Milton Avenue, Clayton South, Vic 3169",unit,425000.0,2.0,1.0,1.0,,,-1.0,,XWPNOB,Century 21 Wilson Pride - Noble Park    ,0409186265,,,"Whether you're a first home buyer wanting to get into the property game, a savvy investor with an eye for a good deal or you're wishing to downsize, this property should not be missed as all boxes are ticked and there's not a cent to spend!!<br/><br/>On offer is this well presented two-bedroom unit with BIRs, featuring floating timber floor in the living room and a functional kitchen with ample storage. <br/><br/>Features:<br/>-2 spacious bedrooms with built-in wardrobes<br/>-Separate living room<br/>-Kitchen with gas appliances<br/>-Main bathroom with separate toilet<br/>-Laundry area<br/>-Split A/C<br/>-Gas heating<br/>-Single carport<br/> <br/>Ready for immediate enjoyment with scope to add contemporary elements in the future, walking distance to Westall Station, local shops, Westall Primary and Secondary College and only minutes to Clayton central, Monash University and Medical Centre.<br/><br/>DISCLAIMER:<br/>Every attempt has been taken to ensure the accuracy of the information provided is as presented. We encourage you to make your own assessment during an inspection. I addition, the measurements provided of the land and/or property may not be 100% accurate. In order to satisfy yourself with the exact dimensions of the property/land / or of each room, we advise you to conduct your own measurements and/or engage the services of a licensed surveyor. Responsibility for any omissions or errors contained herein is expressly denied.","[{'id': '66283', 'name': 'Travis Bockman', 'agent_id': None, 'job_title': 'Partner - Senior Sales Consultant & Accredited Auctioneer', 'url': 'https://www.realestate.com.au/agent/travis-bockman-66283?cid={cid}', 'phone': '0402988434', 'email': None}, {'id': '252051', 'name': 'Kris Gajdobranski', 'agent_id': None, 'job_title': 'Partner - Sales Manager & Senior Sales Consultant', 'url': 'https://www.realestate.com.au/agent/kris-gajdobranski-252051?cid={cid}', 'phone': '0410510462', 'email': None}]"
138149334,https://www.realestate.com.au/property-house-vic-manifold+heights-138149334,Manifold Heights,Vic,3218,14 Merton Grove,"14 Merton Grove, Manifold Heights, Vic 3218",house,,3.0,1.0,1.0,,,477.0,m²,ZPCAYF,Wilsons Real Estate - Geelong,0352221922,2022-01-22T11:00:00+11:00,,"Auction Location: On site. <br/><br/>This lovely weatherboard home is perched in an enviable location, offering immediate access to numerous and popular shopping strips/cafes, such as Pakington St, Shannon Ave, Minerva Rd, together with every conceivable amenity available.<br/><br/>Situated on the Geelong West and Newtown fringe, the home consists of a very practical design, encapsulating light filled living spaces, great bedroom accommodation, study/playroom, modern 'provincial style' kitchen and entertaining area, all on an attractive garden block.<br/><br/>•  3 Spacious bedrooms, all with built in robes<br/>•  Separate study / playroom<br/>•  Light filled lounge and dining room<br/>•  Updated bathroom and kitchen plus meals <br/>•  Elevated decking and private entertaining area<br/>•  Single lock up garaging <br/>•  Lovely character features throughout<br/><br/>Enquire today for more information or to inspect.","[{'id': '20062', 'name': 'James Wilson', 'agent_id': None, 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/james-wilson-20062?cid={cid}', 'phone': '0352221922', 'email': None}]"
138149330,https://www.realestate.com.au/property-house-vic-stanley-138149330,Stanley,Vic,3747,1 Little Scotland Road,"1 Little Scotland Road, Stanley, Vic 3747",house,,5.0,6.0,2.0,,,0.75,ha,JLXCEL,First National Real Estate - Bonnici & Associates,0260249222,,,"This is a rare opportunity to secure a piece of Australian Gold mining history on the Stanley Plateau. ""Bloomfield"" an iconic property set in beautiful northeast Victoria adjacent to historic Beechworth offers a discerning buyer with the opportunity to owner-occupy or continue with a well-established short-term accommodation option whilst remaining in residence.<br/><br/>The charming and magnificent red brick home build by gold discoverer Joshua Bigelow has stood the test of time. It features a grand hallway entrance, welcoming parlour and formal dining room complete with French doors. They are accompanied by four large bedrooms with their own en-suites.<br/><br/>The wide verandas are an intrinsic component of the home ensuring summer shade and protection during the cooler month. An Austrian hydronic system ensures this historic home remains comfortable during winter. A 4kw solar system supports power bills.<br/><br/>A free standing one bedroom dwelling was designed and built incorporating solar passive principles, with an executive and exclusive element. It features polished concrete floors with superb north facing bi-folding doors that open onto an exquisite outdoor dining entertaining area. <br/><br/>For the artist you have the choice of several outbuildings. A 6m x 8m potters' studio, with adjoining storage area, plus a new 6m x 8m insulated studio provides options. A 2 car brick garage includes a workshop area with a loft plus there are several sheds for garden equipment.<br/><br/>Bloomfield enjoys one of the most stunning, recognised gardens in the district. With amazing seasonal colour contrasting plantings including weeping elm, ginkgo, Manchurian pear, walnut, liquid amber and established orchard with approximately 40 fruit trees. A majestic rose arbour escorts you from Lt Scotland Rd into and outdoor entertaining concourse complete with a marquee. This is an ideal location for hosting weddings and family get togethers.<br/><br/>This gracious and dignified garden is supported by automatic WiFi controlled watering system incorporating a reliable bore and a splendid pond with supporting tanks to ensure water security - all free!<br/><br/>Stanley is a vibrant and welcoming community at the foot of the Victorian Alps surrounded by the Milawa gourmet region, award-winning King Valley and Beechworth wineries, the famous Bridge Road and Billson's breweries and it is an easy three hours from Melbourne.<br/><br/>Sold in conjunction with Graeme Wilson - Wilson Agents, 50 Fitzroy St., St. Kilda 0418315645.<br/>","[{'id': '861467', 'name': 'Tony Stockdale', 'agent_id': None, 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/tony-stockdale-861467?cid={cid}', 'phone': '0428629778', 'email': None}, {'id': '2198338', 'name': 'Janet Friend', 'agent_id': None, 'job_title': 'Sales Professional', 'url': 'https://www.realestate.com.au/agent/janet-friend-2198338?cid={cid}', 'phone': '0407939976', 'email': None}]"
138039066,https://www.realestate.com.au/property-townhouse-vic-epping-138039066,Epping,Vic,3076,55 Lyndarum Drive,"55 Lyndarum Drive, Epping, Vic 3076",townhouse,610000.0,3.0,1.0,2.0,,,158.0,m²,WXMLQI,Exchanged Real Estate - WHITTLESEA,0397161647,,,"The ultimate convenience awaits. Set opposite parkland with transport at the door this excellent 3 bedroom townhome is better than new. New paint throughout and brand new floor coverings set the tone for quality. Light filled living spaces are complimented by the well appointed hostess kitchen boasting a brand new under bench oven , gas hotplates , dishwasher and ample bench and storage space. Paved courtyard provides a private and spacious entertaining zone  with access to the double lock up garage. Upstairs there is a central bathroom servicing 3 generous bedrooms  with the Master offering a stunning balcony and parkland views. A stones throw to Epping Views Primary School and Epping North Shopping precinct you can leave the car at home and walk to all facilities. Perfect to live in or let out this better than new property will complete your property dream.   <br/>","[{'id': '1864074', 'name': 'Kaye McClintock', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/kaye-mcclintock-1864074?cid={cid}', 'phone': '0397161647', 'email': None}, {'id': '1864078', 'name': 'Glenn Halliday', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/glenn-halliday-1864078?cid={cid}', 'phone': '0397161647', 'email': None}]"
138038694,https://www.realestate.com.au/property-house-vic-thornhill+park-138038694,Thornhill Park,Vic,3335,25  Hanson Street,"25  Hanson Street, Thornhill Park, Vic 3335",house,,4.0,2.0,2.0,,,-1.0,,BRNQNO,"Bombay Real Estate Mickleham, Wollert, Craigieburn - MICKLEHAM",0432864944,,,"The perfect walk everywhere choice for first home buyers, small families or resizers looking for single level, this fresh and fabulous home ticks every box!<br/><br/>This beautifully built property has four bedrooms. Master bedroom with walk-in robe and ensuite, three bedrooms with built-in robes which share a central bathroom, an open plan kitchen and living area and features a low maintenance backyard.<br/><br/>Located close to parklands and with easy access to the Western Highway you will enjoy easy access and a quick run into town. Rockbank train station is just minutes away.<br/><br/>Features include:<br/><br/>- Good size master with en-suite and tiled shower  <br/>- Other three bedrooms with built in robes <br/>- Open plan kitchen, living and dining room<br/>- Pleasant alfresco area<br/>- Kitchen with stainless steel appliances<br/>- Double garage<br/><br/>Additional features such as ducted heating and split air-conditioner, laundry, downlights, beautiful floorboards and carpet, lots of storage and a central bathroom with a bath. With a low maintenance rear yard and charming facade this house is sure to impress.<br/><br/>Please book an inspection time or contact the agent if you would like to inspect this property.<br/><br/>Due diligence checklist - for home and residential property buyers - <br/>http://www.consumer.vic.gov.au/duediligencechecklist<br/>","[{'id': '2793786', 'name': 'Moey Khalil', 'agent_id': None, 'job_title': 'Sales Director', 'url': 'https://www.realestate.com.au/agent/moey-khalil-2793786?cid={cid}', 'phone': '0413729247', 'email': None}, {'id': '2842398', 'name': 'Mandeep Sekhon', 'agent_id': None, 'job_title': 'Sales Executive', 'url': 'https://www.realestate.com.au/agent/mandeep-sekhon-2842398?cid={cid}', 'phone': '0438900311', 'email': None}]"
138039026,https://www.realestate.com.au/property-house-vic-boronia-138039026,Boronia,Vic,3155,17 Lockwoods Road,"17 Lockwoods Road, Boronia, Vic 3155",house,,3.0,1.0,2.0,,,729.0,m²,FWKKZZ,Surreal Property Group - Bayswater,0397295288,,,"Perfectly positioned in a location you'll love on 728m2 (approx.) block close to amenities including Alchester Village and Boronia Heights Primary School and just a short car trip to Boronia station, Coles and Kmart. Favouring the buyer seeking to start or invest in the property market, this single level three bedroom abode is enhanced with hardwood floors, large windows with lush garden views, fresh neutral colour scheme, double glass doors and character touches to the spacious living room with fireplace and separate dining room, ideal as a work from home space or study. Along with a coonara wood heater in the lounge, the home also features a solar system and is very economical to run. Central for convenience, the kitchen provides an outlook over the covered decking, an ideal place to sit back, relax and enjoy the peaceful landscaped garden complete with shady tree, garden beds and fruit trees including a lemon and tangelo and a beautiful passionfruit vine. In addition, the property also features, robes in two bedrooms, access to the deck from the third bedroom, neatly presented family bathroom, double tandem garage, garden shed, abundant off street parking and ducted heating, ducted evaporative cooling and ceiling fans throughout. Privately nestled behind a neatly maintained easy care garden in a quiet leafy Boronia street within walk of shops, schools and bus stop with the beautiful Dandenong's in one direction and easy access to eastlink and the city in the other, simply a great place to live! Call us for and inspection today!","[{'id': '1770530', 'name': 'Jacob Soudah', 'agent_id': None, 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/jacob-soudah-1770530?cid={cid}', 'phone': '0423746985', 'email': None}]"
